pop1	ecotype1	pop2	ecotype2	geography	ecology	intercept	recomb_rate	ds	gene_count	linear_model_warning	n_windows_dxy	n_windows_fst	group	reg1	reg2	geography2	group2
pax	benthic	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	283	allo_D	bc	bc	para	para_D
pax	benthic	cl	marine	allo	D	-2.481	-0.155	-0.017	-0.013	NA	1786	2787	allo_D	bc	ns	allo	allo_D
pax	benthic	cl	white	allo	D	-2.921	-0.099	0.489	-0.047	NA	2226	3051	allo_D	bc	ns	allo	allo_D
pax	benthic	constance	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	350	allo_D	bc	sl	allo	allo_D
pax	benthic	constance	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	354	allo_D	bc	sl	allo	allo_D
pax	benthic	cp	marine	allo	D	-2.377	-0.145	-0.002	-0.047	NA	2613	3245	allo_D	bc	ns	allo	allo_D
pax	benthic	cr	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	10	547	allo_D	bc	or	allo	allo_D
pax	benthic	cs	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	10	717	allo_D	bc	or	allo	allo_D
pax	benthic	denmark	marine	allo	D	-2.404	-0.288	0.021	0.003	NA	1178	2521	allo_D	bc	ne	allo	allo_D
pax	benthic	geneva	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	303	allo_D	bc	sl	allo	allo_D
pax	benthic	geneva	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	295	allo_D	bc	sl	allo	allo_D
pax	benthic	hadsten	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	498	allo_D	bc	ne	allo	allo_D
pax	benthic	hald	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	550	allo_D	bc	ne	allo	allo_D
pax	benthic	japan	japansea	allo	D	-3.523	0.026	0.847	-0.075	NA	3269	3765	allo_D	bc	jp	allo	allo_D
pax	benthic	japan	marine	allo	D	-2.442	-0.17	0.028	-0.031	NA	3189	3541	allo_D	bc	jp	allo	allo_D
pax	benthic	joes	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	294	allo_D	bc	bc	para	para_D
pax	benthic	joes	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	281	allo_D	bc	bc	para	para_D
pax	benthic	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	39	205	allo_D	bc	bc	para	para_D
pax	benthic	ln	marine	allo	D	-2.73	-0.115	0.258	-0.034	NA	2389	3130	allo_D	bc	ns	allo	allo_D
pax	benthic	lq	benthic	allo	S	-3.498	-0.006	0.428	0.036	NA	2154	2697	allo_S	bc	bc	para	para_S
pax	benthic	lq	limnetic	allo	D	-2.033	-0.152	-0.571	0.006	NA	683	1875	allo_D	bc	bc	para	para_D
pax	benthic	mariager	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	552	allo_D	bc	ne	allo	allo_D
pax	benthic	mh	marine	allo	D	-2.557	-0.109	0.109	-0.044	NA	1495	2590	allo_D	bc	ns	allo	allo_D
pax	benthic	mh	white	allo	D	-2.922	-0.105	0.476	-0.038	NA	1126	2309	allo_D	bc	ns	allo	allo_D
pax	benthic	misty	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	391	allo_D	bc	bc	para	para_D
pax	benthic	misty	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	378	allo_D	bc	bc	para	para_D
pax	benthic	ms	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	481	allo_D	bc	or	allo	allo_D
pax	benthic	mud	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	242	allo_D	bc	al	allo	allo_D
pax	benthic	pcr	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	10	658	allo_D	bc	or	allo	allo_D
pax	benthic	pl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	9	526	allo_D	bc	or	allo	allo_D
pax	benthic	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	66	allo_D	bc	al	allo	allo_D
pax	benthic	rb	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	513	allo_D	bc	or	allo	allo_D
pax	benthic	res	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	195	allo_D	bc	al	allo	allo_D
pax	benthic	roberts	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	411	allo_D	bc	bc	para	para_D
pax	benthic	roberts	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	368	allo_D	bc	bc	para	para_D
pax	benthic	sj	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	12	709	allo_D	bc	or	allo	allo_D
pax	benthic	sk	marine	allo	D	-2.509	-0.059	0.164	-0.097	NA	2042	2911	allo_D	bc	ns	allo	allo_D
pax	benthic	sr	marine	allo	D	-2.327	-0.152	0.077	-0.072	NA	2096	2973	allo_D	bc	ns	allo	allo_D
pax	benthic	sr	white	allo	D	-2.727	-0.093	0.351	-0.067	NA	2218	3034	allo_D	bc	ns	allo	allo_D
pax	benthic	stl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	8	515	allo_D	bc	or	allo	allo_D
pax	benthic	wc	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	11	662	allo_D	bc	or	allo	allo_D
pax	limnetic	al	marine	allo	D	-3.209	0.036	0.328	-0.036	NA	2503	3141	allo_D	bc	ns	allo	allo_D
pax	limnetic	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	213	allo_D	bc	al	allo	allo_D
pax	limnetic	boot	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	307	allo_D	bc	bc	para	para_D
pax	limnetic	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	299	allo_D	bc	bc	para	para_D
pax	limnetic	cl	marine	allo	D	-3.251	0.039	0.163	0.006	NA	2015	2888	allo_D	bc	ns	allo	allo_D
pax	limnetic	cl	white	allo	D	-3.369	0.022	0.432	-0.012	NA	2494	3141	allo_D	bc	ns	allo	allo_D
pax	limnetic	constance	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	347	allo_D	bc	sl	allo	allo_D
pax	limnetic	constance	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	354	allo_D	bc	sl	allo	allo_D
pax	limnetic	cp	marine	allo	D	-2.858	0.026	0.015	-0.043	NA	2876	3320	allo_D	bc	ns	allo	allo_D
pax	limnetic	cr	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	11	597	allo_D	bc	or	allo	allo_D
pax	limnetic	cs	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	12	742	allo_D	bc	or	allo	allo_D
pax	limnetic	denmark	marine	allo	D	-2.652	0.027	-0.274	-0.024	NA	1422	2624	allo_D	bc	ne	allo	allo_D
pax	limnetic	geneva	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	301	allo_D	bc	sl	allo	allo_D
pax	limnetic	geneva	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	290	allo_D	bc	sl	allo	allo_D
pax	limnetic	hadsten	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	502	allo_D	bc	ne	allo	allo_D
pax	limnetic	hald	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	5	567	allo_D	bc	ne	allo	allo_D
pax	limnetic	japan	japansea	allo	D	-3.445	0.058	0.512	-0.042	NA	3367	3775	allo_D	bc	jp	allo	allo_D
pax	limnetic	japan	marine	allo	D	-3.081	-0.028	0.283	-0.01	NA	3280	3572	allo_D	bc	jp	allo	allo_D
pax	limnetic	joes	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	305	allo_D	bc	bc	para	para_D
pax	limnetic	joes	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	301	allo_D	bc	bc	para	para_D
pax	limnetic	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	38	221	allo_D	bc	bc	para	para_D
pax	limnetic	ln	marine	allo	D	-3.004	0.013	0.131	-0.023	NA	2654	3218	allo_D	bc	ns	allo	allo_D
pax	limnetic	lq	benthic	allo	D	-2.55	-0.133	-0.041	-0.001	NA	2247	2871	allo_D	bc	bc	para	para_D
pax	limnetic	lq	limnetic	allo	S	-3.545	0.013	-0.067	0.123	NA	634	1797	allo_S	bc	bc	para	para_S
pax	limnetic	mariager	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	571	allo_D	bc	ne	allo	allo_D
pax	limnetic	mh	marine	allo	D	-3.211	0.023	0.278	-0.013	NA	1724	2694	allo_D	bc	ns	allo	allo_D
pax	limnetic	mh	white	allo	D	-4.985	0.059	1.922	-0.003	NA	1288	2399	allo_D	bc	ns	allo	allo_D
pax	limnetic	misty	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	397	allo_D	bc	bc	para	para_D
pax	limnetic	misty	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	401	allo_D	bc	bc	para	para_D
pax	limnetic	ms	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	495	allo_D	bc	or	allo	allo_D
pax	limnetic	mud	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	236	allo_D	bc	al	allo	allo_D
pax	limnetic	pax	benthic	para	D	-1.409	-0.437	-0.722	-0.027	NA	2877	3206	para_D	bc	bc	para	para_D
pax	limnetic	pcr	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	12	714	allo_D	bc	or	allo	allo_D
pax	limnetic	pl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	11	568	allo_D	bc	or	allo	allo_D
pax	limnetic	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	69	allo_D	bc	al	allo	allo_D
pax	limnetic	rb	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	536	allo_D	bc	or	allo	allo_D
pax	limnetic	res	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	209	allo_D	bc	al	allo	allo_D
pax	limnetic	roberts	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	416	allo_D	bc	bc	para	para_D
pax	limnetic	roberts	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	372	allo_D	bc	bc	para	para_D
pax	limnetic	sj	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	13	761	allo_D	bc	or	allo	allo_D
pax	limnetic	sk	marine	allo	D	-3.127	0.042	0.256	-0.046	NA	2276	3014	allo_D	bc	ns	allo	allo_D
pax	limnetic	sr	marine	allo	D	-3.196	0.022	0.282	-0.018	NA	2333	3064	allo_D	bc	ns	allo	allo_D
pax	limnetic	sr	white	allo	D	-3.383	0.024	0.482	-0.02	NA	2465	3121	allo_D	bc	ns	allo	allo_D
pax	limnetic	stl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	10	522	allo_D	bc	or	allo	allo_D
pax	limnetic	wc	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	13	715	allo_D	bc	or	allo	allo_D
pcr	lake	al	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	534	allo_D	or	ns	allo	allo_D
pcr	lake	bea	lake	allo	S	-0.345	-0.11	-1.442	-0.162	NA	135	1946	allo_S	or	al	allo	allo_S
pcr	lake	boot	lake	allo	S	-3.407	-0.09	0.578	0.042	NA	745	2506	allo_S	or	bc	allo	allo_S
pcr	lake	boot	stream	allo	D	-1.796	-0.058	-2.12	0.171	NA	592	2422	allo_D	or	bc	allo	allo_D
pcr	lake	cl	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	361	allo_D	or	ns	allo	allo_D
pcr	lake	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	5	546	allo_D	or	ns	allo	allo_D
pcr	lake	constance	lake	allo	S	-2.181	0.054	-0.581	-0.087	NA	765	2538	allo_S	or	sl	allo	allo_S
pcr	lake	constance	stream	allo	D	-2.613	0.035	-0.065	-0.084	NA	773	2560	allo_D	or	sl	allo	allo_D
pcr	lake	cp	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	13	841	allo_D	or	ns	allo	allo_D
pcr	lake	denmark	marine	allo	D	-0.983	-0.034	-1.635	-0.061	NA	161	1661	allo_D	or	ne	allo	allo_D
pcr	lake	geneva	lake	allo	S	-1.074	-0.024	-1.937	-0.003	NA	759	2518	allo_S	or	sl	allo	allo_S
pcr	lake	geneva	stream	allo	D	-1.927	-0.025	-0.758	-0.04	NA	782	2518	allo_D	or	sl	allo	allo_D
pcr	lake	hadsten	lake	allo	S	-3.493	0.067	0.115	0.034	NA	1023	2864	allo_S	or	ne	allo	allo_S
pcr	lake	hald	lake	allo	S	-3.914	0.049	0.909	-0.024	NA	1044	2909	allo_S	or	ne	allo	allo_S
pcr	lake	japan	japansea	allo	D	-2.495	0.046	-0.092	-0.122	NA	1837	3456	allo_D	or	jp	allo	allo_D
pcr	lake	japan	marine	allo	D	-2.77	-0.023	-0.046	-0.011	NA	1839	3127	allo_D	or	jp	allo	allo_D
pcr	lake	joes	lake	allo	S	-2.207	-0.04	-1.458	0.137	NA	741	2495	allo_S	or	bc	allo	allo_S
pcr	lake	joes	stream	allo	D	-1.402	-0.07	-2.097	0.109	NA	691	2468	allo_D	or	bc	allo	allo_D
pcr	lake	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	7	140	allo_D	or	bc	allo	allo_D
pcr	lake	ln	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	6	637	allo_D	or	ns	allo	allo_D
pcr	lake	mariager	marine	allo	D	-3.523	0.032	0.332	0.025	NA	1020	2882	allo_D	or	ne	allo	allo_D
pcr	lake	mh	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	282	allo_D	or	ns	allo	allo_D
pcr	lake	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	210	allo_D	or	ns	allo	allo_D
pcr	lake	misty	lake	allo	S	-3.585	-0.128	0.784	0.053	NA	806	2560	allo_S	or	bc	allo	allo_S
pcr	lake	misty	stream	allo	D	-2.677	-0.087	-0.371	0.07	NA	803	2563	allo_D	or	bc	allo	allo_D
pcr	lake	mud	lake	allo	S	0.331	0.039	-1.811	-0.369	NA	170	2019	allo_S	or	al	allo	allo_S
pcr	lake	pl	lake	allo	S	-2.168	-0.141	-0.749	0.059	NA	1587	2976	allo_S	or	or	para	para_S
pcr	lake	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	761	allo_D	or	al	allo	allo_D
pcr	lake	rb	stream	allo	D	-2.36	-0.175	-0.712	0.099	NA	1087	2789	allo_D	or	or	para	para_D
pcr	lake	res	marine	allo	D	0.28	-0.068	-3.074	-0.007	NA	118	1799	allo_D	or	al	allo	allo_D
pcr	lake	roberts	lake	allo	S	-2.103	-0.056	-1.058	0.066	NA	803	2590	allo_S	or	bc	allo	allo_S
pcr	lake	roberts	stream	allo	D	-2.772	-0.104	-0.639	0.135	NA	775	2548	allo_D	or	bc	allo	allo_D
pcr	lake	sj	marine	allo	D	-3.235	-0.07	0.484	0.011	NA	1786	2996	allo_D	or	or	para	para_D
pcr	lake	sk	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	438	allo_D	or	ns	allo	allo_D
pcr	lake	sr	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	467	allo_D	or	ns	allo	allo_D
pcr	lake	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	4	551	allo_D	or	ns	allo	allo_D
pcr	lake	stl	lake	allo	S	-2.215	-0.142	-0.497	0.025	NA	1622	2963	allo_S	or	or	para	para_S
pcr	lake	wc	stream	allo	D	-3.369	-0.034	0.499	0.013	NA	1732	2937	allo_D	or	or	para	para_D
pl	lake	al	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	391	allo_D	or	ns	allo	allo_D
pl	lake	bea	lake	allo	S	-2.728	-0.126	2.281	-0.446	NA	103	1643	allo_S	or	al	allo	allo_S
pl	lake	boot	lake	allo	S	-2.562	-0.073	-0.257	0.024	NA	602	2139	allo_S	or	bc	allo	allo_S
pl	lake	boot	stream	allo	D	-2.424	-0.147	-0.052	-0.011	NA	493	1966	allo_D	or	bc	allo	allo_D
pl	lake	cl	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	247	allo_D	or	ns	allo	allo_D
pl	lake	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	391	allo_D	or	ns	allo	allo_D
pl	lake	constance	lake	allo	S	-1.934	-0.078	-0.547	-0.049	NA	639	2111	allo_S	or	sl	allo	allo_S
pl	lake	constance	stream	allo	D	-1.444	-0.031	-1.009	-0.088	NA	646	2149	allo_D	or	sl	allo	allo_D
pl	lake	cp	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	9	626	allo_D	or	ns	allo	allo_D
pl	lake	denmark	marine	allo	D	-1.157	-0.501	-1.219	0.013	NA	127	1341	allo_D	or	ne	allo	allo_D
pl	lake	geneva	lake	allo	S	-1.406	-0.109	-0.414	-0.169	NA	626	2089	allo_S	or	sl	allo	allo_S
pl	lake	geneva	stream	allo	D	-1.255	-0.112	-0.802	-0.124	NA	632	2079	allo_D	or	sl	allo	allo_D
pl	lake	hadsten	lake	allo	S	-2.136	-0.037	-0.704	-0.002	NA	891	2572	allo_S	or	ne	allo	allo_S
pl	lake	hald	lake	allo	S	-2.626	0.009	-0.562	0.038	NA	928	2667	allo_S	or	ne	allo	allo_S
pl	lake	japan	japansea	allo	D	-2.767	0.019	0.115	-0.075	NA	1645	3320	allo_D	or	jp	allo	allo_D
pl	lake	japan	marine	allo	D	-3.057	-0.034	0.102	0.028	NA	1604	2910	allo_D	or	jp	allo	allo_D
pl	lake	joes	lake	allo	S	-3.502	-0.03	0.086	0.104	NA	598	2110	allo_S	or	bc	allo	allo_S
pl	lake	joes	stream	allo	D	-2.39	-0.076	-0.542	0.037	NA	553	2044	allo_D	or	bc	allo	allo_D
pl	lake	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	99	allo_D	or	bc	allo	allo_D
pl	lake	ln	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	460	allo_D	or	ns	allo	allo_D
pl	lake	mariager	marine	allo	D	-2.787	-0.095	0.145	0.002	NA	890	2668	allo_D	or	ne	allo	allo_D
pl	lake	mh	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	202	allo_D	or	ns	allo	allo_D
pl	lake	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	140	allo_D	or	ns	allo	allo_D
pl	lake	misty	lake	allo	S	-3.223	-0.109	0.668	-0.002	NA	666	2324	allo_S	or	bc	allo	allo_S
pl	lake	misty	stream	allo	D	-2.036	-0.088	-0.559	-0.014	NA	662	2304	allo_D	or	bc	allo	allo_D
pl	lake	mud	lake	allo	S	-2.657	-0.172	1.533	-0.245	NA	125	1771	allo_S	or	al	allo	allo_S
pl	lake	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	590	allo_D	or	al	allo	allo_D
pl	lake	rb	stream	allo	D	-3.044	0.018	-0.157	0.036	NA	956	2448	allo_D	or	or	para	para_D
pl	lake	res	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	85	1562	allo_D	or	al	allo	allo_D
pl	lake	roberts	lake	allo	S	-2.791	-0.214	0.596	-0.028	NA	666	2399	allo_S	or	bc	allo	allo_S
pl	lake	roberts	stream	allo	D	-3.498	-0.12	0.979	0	NA	645	2285	allo_D	or	bc	allo	allo_D
pl	lake	sj	marine	allo	D	-2.729	-0.161	-0.152	0.067	NA	1578	2973	allo_D	or	or	para	para_D
pl	lake	sk	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	306	allo_D	or	ns	allo	allo_D
pl	lake	sr	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	343	allo_D	or	ns	allo	allo_D
pl	lake	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	381	allo_D	or	ns	allo	allo_D
pl	lake	stl	lake	allo	S	-3.497	0.057	0.253	0.009	NA	972	1389	allo_S	or	or	para	para_S
pl	lake	wc	stream	allo	D	-2.606	-0.147	-0.246	0.056	NA	1570	2886	allo_D	or	or	para	para_D
pri	benthic	al	marine	allo	D	-2.279	-0.182	-0.126	-0.029	NA	2133	3030	allo_D	bc	ns	allo	allo_D
pri	benthic	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	235	allo_D	bc	al	allo	allo_D
pri	benthic	boot	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	336	allo_D	bc	bc	para	para_D
pri	benthic	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	310	allo_D	bc	bc	para	para_D
pri	benthic	cl	marine	allo	D	-2.221	-0.188	-0.283	-0.011	NA	1716	2813	allo_D	bc	ns	allo	allo_D
pri	benthic	cl	white	allo	D	-2.417	-0.146	0.033	-0.046	NA	2136	3025	allo_D	bc	ns	allo	allo_D
pri	benthic	constance	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	351	allo_D	bc	sl	allo	allo_D
pri	benthic	constance	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	366	allo_D	bc	sl	allo	allo_D
pri	benthic	cp	marine	allo	D	-2.974	-0.168	0.572	-0.025	NA	2479	3206	allo_D	bc	ns	allo	allo_D
pri	benthic	cr	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	6	555	allo_D	bc	or	allo	allo_D
pri	benthic	cs	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	6	689	allo_D	bc	or	allo	allo_D
pri	benthic	denmark	marine	allo	D	-3.334	-0.222	0.75	0.028	NA	1217	2619	allo_D	bc	ne	allo	allo_D
pri	benthic	geneva	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	340	allo_D	bc	sl	allo	allo_D
pri	benthic	geneva	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	321	allo_D	bc	sl	allo	allo_D
pri	benthic	hadsten	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	500	allo_D	bc	ne	allo	allo_D
pri	benthic	hald	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	569	allo_D	bc	ne	allo	allo_D
pri	benthic	japan	japansea	allo	D	-3.163	0.017	0.52	-0.078	NA	3292	3781	allo_D	bc	jp	allo	allo_D
pri	benthic	japan	marine	allo	D	-2.198	-0.224	-0.177	-0.027	NA	3232	3604	allo_D	bc	jp	allo	allo_D
pri	benthic	joes	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	310	allo_D	bc	bc	para	para_D
pri	benthic	joes	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	302	allo_D	bc	bc	para	para_D
pri	benthic	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	22	175	allo_D	bc	bc	para	para_D
pri	benthic	ln	marine	allo	D	-2.48	-0.153	-0.035	-0.015	NA	2260	3092	allo_D	bc	ns	allo	allo_D
pri	benthic	lq	benthic	allo	S	-3.631	0.018	0.472	0.04	NA	2448	2955	allo_S	bc	bc	para	para_S
pri	benthic	lq	limnetic	allo	D	-3.145	-0.171	0.638	0.009	NA	822	2086	allo_D	bc	bc	para	para_D
pri	benthic	mariager	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	564	allo_D	bc	ne	allo	allo_D
pri	benthic	mh	marine	allo	D	-1.756	-0.164	-0.476	-0.087	NA	1472	2637	allo_D	bc	ns	allo	allo_D
pri	benthic	mh	white	allo	D	-2.739	-0.185	0.469	-0.047	NA	1121	2378	allo_D	bc	ns	allo	allo_D
pri	benthic	misty	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	405	allo_D	bc	bc	para	para_D
pri	benthic	misty	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	396	allo_D	bc	bc	para	para_D
pri	benthic	ms	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	498	allo_D	bc	or	allo	allo_D
pri	benthic	mud	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	258	allo_D	bc	al	allo	allo_D
pri	benthic	pax	benthic	allo	S	-4.228	0.068	0.857	0.044	NA	2646	2993	allo_S	bc	bc	para	para_S
pri	benthic	pax	limnetic	allo	D	-2.939	-0.124	0.158	0.036	NA	2784	3226	allo_D	bc	bc	para	para_D
pri	benthic	pcr	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	7	655	allo_D	bc	or	allo	allo_D
pri	benthic	pl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	5	535	allo_D	bc	or	allo	allo_D
pri	benthic	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	79	allo_D	bc	al	allo	allo_D
pri	benthic	rb	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	528	allo_D	bc	or	allo	allo_D
pri	benthic	res	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	223	allo_D	bc	al	allo	allo_D
pri	benthic	roberts	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	442	allo_D	bc	bc	para	para_D
pri	benthic	roberts	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	383	allo_D	bc	bc	para	para_D
pri	benthic	sj	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	8	703	allo_D	bc	or	allo	allo_D
pri	benthic	sk	marine	allo	D	-2.466	-0.18	0.168	-0.049	NA	1950	2920	allo_D	bc	ns	allo	allo_D
pri	benthic	sr	marine	allo	D	-2.331	-0.16	-0.063	-0.04	NA	2018	2975	allo_D	bc	ns	allo	allo_D
pri	benthic	sr	white	allo	D	-2.614	-0.12	0.098	-0.027	NA	2119	3014	allo_D	bc	ns	allo	allo_D
pri	benthic	stl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	6	503	allo_D	bc	or	allo	allo_D
pri	benthic	wc	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	6	658	allo_D	bc	or	allo	allo_D
pri	limnetic	al	marine	allo	D	-3.962	0.061	0.983	-0.03	NA	1868	2781	allo_D	bc	ns	allo	allo_D
pri	limnetic	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	226	allo_D	bc	al	allo	allo_D
pri	limnetic	boot	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	318	allo_D	bc	bc	para	para_D
pri	limnetic	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	312	allo_D	bc	bc	para	para_D
pri	limnetic	cl	marine	allo	D	-3.798	0.093	0.638	-0.02	NA	1479	2552	allo_D	bc	ns	allo	allo_D
pri	limnetic	cl	white	allo	D	-3.57	0.084	0.471	-0.03	NA	1879	2768	allo_D	bc	ns	allo	allo_D
pri	limnetic	constance	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	329	allo_D	bc	sl	allo	allo_D
pri	limnetic	constance	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	351	allo_D	bc	sl	allo	allo_D
pri	limnetic	cp	marine	allo	D	-3.19	0.049	0.442	-0.079	NA	2227	2963	allo_D	bc	ns	allo	allo_D
pri	limnetic	cr	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	4	558	allo_D	bc	or	allo	allo_D
