chromosome_BroadS1	pos1	pos2	gen1	gen2	rate
18	2570683	2624780	4.2761785	4.8094156	9.85705492
18	2624780	2708901	4.8094156	4.9868469	2.109239072
18	2708901	2832392	4.9868469	5.1642981	1.436956539
18	2832392	2866487	5.1642981	5.1642982	2.93298E-06
18	2866487	3231753	5.1642982	6.9532321	4.897619543
18	3231753	3251024	6.9532321	7.1747253	11.49360179
18	3251024	3401005	7.1747253	7.8421191	4.449855648
18	3401005	4011659	7.8421191	8.1973232	0.581678168
18	4011659	4018016	8.1973232	8.1973233	1.57307E-05
18	4018016	4125283	8.1973233	8.1973234	9.32253E-07
18	4125283	4160343	8.1973234	8.3747848	5.061648602
18	4160343	4212579	8.3747848	8.3747849	1.91439E-06
18	4212579	4254807	8.3747849	8.374785	2.3681E-06
18	4254807	4517887	8.374785	8.3747851	3.80113E-07
18	4517887	5048263	8.3747851	8.3747852	1.88545E-07
18	5048263	5363120	8.3747852	8.3747853	3.17604E-07
18	5363120	5394474	8.3747853	8.3747854	3.18939E-06
18	5394474	5489017	8.3747854	8.3747855	1.05772E-06
18	5489017	5744556	8.3747855	8.3747856	3.9133E-07
18	5744556	6061681	8.3747856	8.5521831	0.559392984
18	6061681	7434203	8.5521831	9.9038711	0.984820644
18	7434203	8132477	9.9038711	10.9187599	1.453424873
18	8132477	8508896	10.9187599	11.5072925	1.563503968
18	8508896	8732457	11.5072925	11.9375612	1.924614311
18	8732457	9235695	11.9375612	12.6491747	1.414069486
18	9235695	9357371	12.6491747	12.6491748	8.21855E-07
18	9357371	9485205	12.6491748	12.8266251	1.388130701
18	9485205	9496395	12.8266251	13.0040772	15.85809651
18	9496395	9513482	13.0040772	13.0040773	5.8524E-06
18	9513482	9819238	13.0040773	13.8589158	2.795819215
18	9819238	9848842	13.8589158	14.07154	7.182279422
18	9848842	9898489	14.07154	14.0715401	2.01422E-06
18	9898489	10229370	14.0715401	15.2692833	3.619860917
18	10229370	10309563	15.2692833	15.7453992	5.937125435
18	10309563	10887402	15.7453992	17.6430651	3.284073764
18	10887402	10902120	17.6430651	17.8304495	12.73164832
18	10902120	11654126	17.8304495	20.8375244	3.998737909
18	11654126	11879542	20.8375244	21.7692199	4.133227011
18	11879542	11940102	21.7692199	21.966167	3.252098745
18	11940102	12115679	21.966167	22.7571283	4.504925474
18	12115679	12267746	22.7571283	23.5481142	5.201561812
18	12267746	12269289	23.5481142	23.5481143	6.48088E-05
18	12269289	12532481	23.5481143	23.9360437	1.473940697
18	12532481	12700424	23.9360437	24.8142679	5.229299227
18	12700424	13194162	24.8142679	25.6462685	1.685105461
18	13194162	13286071	25.6462685	25.867474	2.406788236
18	13286071	13579867	25.867474	27.8831661	6.860856172
18	13579867	13626483	27.8831661	28.0939101	4.52085121
18	13626483	13735912	28.0939101	29.0315548	8.568521142
18	13735912	13906465	29.0315548	31.4099654	13.94528739
18	13906465	13909638	31.4099654	32.0273207	194.5651749
18	13909638	14167776	32.0273207	35.2507219	12.48712394
18	14167776	14249796	35.2507219	35.9013306	7.932317727
18	14249796	14310611	35.9013306	36.6129906	11.70204719
18	14310611	14428852	36.6129906	38.002269	11.7495488
18	14428852	14444076	38.002269	38.3964934	25.89492906
18	14444076	14484418	38.3964934	38.7517248	8.805497992
18	14484418	14498129	38.7517248	38.929117	12.93794763
18	14498129	14610015	38.929117	40.2094876	11.44352823
18	14610015	15068068	40.2094876	45.9797338	12.59733306
18	15068068	15584779	45.9797338	48.9206926	5.691689939
18	15584779	15670982	48.9206926	48.9206927	1.16005E-06
18	15670982	15738343	48.9206927	49.2722031	5.218307329
19	13581	234999	0	1.3235929	5.977801714
19	234999	497356	1.3235929	1.7923402	1.786677314
19	497356	711213	1.7923402	7.7859847	28.02641251
19	711213	814752	7.7859847	10.1230207	22.57155275
19	814752	823786	10.1230207	10.4756461	39.03314147
19	823786	1073471	10.4756461	11.5378961	4.254360494
19	1073471	1164051	11.5378961	11.8982077	3.977827335
19	1164051	1221631	11.8982077	12.2584213	6.255880514
19	1221631	1445874	12.2584213	15.3808749	13.92441949
19	1445874	1758079	15.3808749	22.6049163	23.13877548
19	1758079	2221660	22.6049163	27.6887267	10.96639077
19	2221660	3178508	27.6887267	31.5119538	3.995647271
19	3178508	3529642	31.5119538	31.5119539	2.84792E-07
19	3529642	19492578	31.5119539	31.511954	9.59054E-08
19	19492578	19220977	31.511954	32.0674887	2.045407417
19	19220977	18556651	32.0674887	33.4389086	2.064377881
19	18556651	18083449	33.4389086	35.1764581	3.671898048
19	18083449	16903837	35.1764581	38.6460604	2.941308074
19	16903837	16370690	38.6460604	39.3526334	1.325287397
19	16370690	15950477	39.3526334	39.7053511	0.839378363
19	15950477	15314200	39.7053511	39.7053512	1.57164E-07
19	15314200	15087025	39.7053512	41.0358072	5.856524706
19	15087025	14935679	41.0358072	41.4757768	2.907044785
19	14935679	14754626	41.4757768	41.8284957	1.948152751
19	14754626	14656175	41.8284957	41.8284958	1.01573E-06
19	14656175	13517595	41.8284958	43.1588166	1.16840345
19	13517595	12664331	43.1588166	43.5987952	0.515641818
19	12664331	12414947	43.5987952	43.9514824	1.414233471
19	12414947	11937989	43.9514824	45.0135687	2.226792087
19	11937989	11929922	45.0135687	45.3662602	43.72028015
19	11929922	11211020	45.3662602	45.3662603	1.39101E-07
19	11211020	10046086	45.3662603	46.78491	1.217794055
19	10046086	9691649	46.78491	47.1375637	0.99496864
19	9691649	9611985	47.1375637	47.1375656	2.38502E-05
19	9611985	9574956	47.1375656	47.1375657	2.70059E-06
19	9574956	9567575	47.1375657	47.1375658	1.35483E-05
19	9567575	9506529	47.1375658	47.1375659	1.63811E-06
19	9506529	9494383	47.1375659	47.137566	8.23316E-06
19	9494383	9398569	47.137566	47.1375661	1.04369E-06
19	9398569	9355020	47.1375661	47.1375662	2.29626E-06
19	9355020	9295556	47.1375662	47.1375663	1.68169E-06
19	9295556	9024058	47.1375663	47.1375664	3.68327E-07
19	9024058	8736408	47.1375664	47.1375665	3.47645E-07
19	8736408	8467822	47.1375665	47.4902762	1.313209549
19	8467822	8309444	47.4902762	47.8429948	2.227068153
19	8309444	8302930	47.8429948	47.8429949	1.53516E-05
19	8302930	8272107	47.8429949	47.842995	3.24433E-06
19	8272107	8261473	47.842995	47.8429951	9.4038E-06
19	8261473	8224132	47.8429951	47.8429952	2.67802E-06
19	8224132	7978070	47.8429952	48.3128014	1.909300095
19	7978070	7700031	48.3128014	49.2570103	3.395958481
19	7700031	7685153	49.2570103	49.2570104	6.72133E-06
19	7685153	7560407	49.2570104	49.6097555	2.8277067
19	7560407	7539498	49.6097555	49.6097556	4.78263E-06
19	7539498	6704816	49.6097556	53.2002099	4.301583477
19	6704816	6641673	53.2002099	53.20021	1.58371E-06
19	6641673	6427258	53.20021	54.2620572	4.952299046
19	6427258	6319507	54.2620572	55.4765999	11.27175339
19	6319507	6212604	55.4765999	56.6911406	11.36114702
19	6212604	6185276	56.6911406	57.093694	14.73043765
19	6185276	5997387	57.093694	58.1556138	5.651846569
19	5997387	5982220	58.1556138	58.5081866	23.24604734
19	5982220	5472083	58.5081866	61.0055095	4.895396531
19	5472083	5123438	61.0055095	64.965807	11.3591117
19	5123438	4914120	64.965807	66.0281165	5.075098654
19	4914120	4860705	66.0281165	66.3808612	6.603850978
19	4860705	4833520	66.3808612	66.3808613	3.6785E-06
19	4833520	3850229	66.3808613	66.7286582	0.35370699
20	17875292	17815297	7.2464775	8.5623312	21.93272273
20	17815297	17661581	8.5623312	8.9011697	2.204315101
20	17661581	17656574	8.9011697	9.1662916	52.95024965
20	17656574	17532606	9.1662916	9.6984905	4.293034493
20	17532606	17504306	9.6984905	9.9190191	7.792530035
20	17504306	17500402	9.9190191	9.9190192	2.56148E-05
20	17500402	17380622	9.9190192	10.4640511	4.55027467
20	17380622	17370409	10.4640511	10.4640512	9.79144E-06
20	17370409	17366807	10.4640512	10.4640513	2.77624E-05
20	17366807	17317266	10.4640513	11.3743539	18.37473204
20	17317266	16994269	11.3743539	15.2134512	11.88586055
20	16994269	16849469	15.2134512	17.078783	12.88212569
20	16849469	16827521	17.078783	18.0143245	42.6253645
20	16827521	16801758	18.0143245	18.7548394	28.74334899
20	16801758	16396937	18.7548394	22.5167077	9.292670835
20	16396937	16343243	22.5167077	22.8872999	6.901929452
20	16343243	16210884	22.8872999	23.5992494	5.378927765
20	16210884	16048891	23.5992494	24.6295586	6.360208157
20	16048891	15834606	24.6295586	26.2362679	7.498001727
20	15834606	15767156	26.2362679	26.4559001	3.256222387
20	15767156	15748478	26.4559001	26.6333651	9.501284934
20	15748478	15721376	26.6333651	26.8108333	6.548158807
20	15721376	15650515	26.8108333	26.8108334	1.41121E-06
20	15650515	15590412	26.8108334	27.4050603	9.886809311
20	15590412	15503251	27.4050603	28.5467932	13.09912576
20	15503251	15483787	28.5467932	28.5467933	5.13769E-06
20	15483787	15409896	28.5467933	28.9480935	5.430975356
20	15409896	15343246	28.9480935	29.3033338	5.329936984
20	15343246	15244683	29.3033338	29.8366499	5.410915861
20	15244683	14684345	29.8366499	31.2656138	2.550182033
20	14684345	14590885	31.2656138	31.2656139	1.06998E-06
20	14590885	14535251	31.2656139	31.6208245	6.384775497
20	14535251	14448986	31.6208245	31.7982771	2.057063699
20	14448986	14400490	31.7982771	31.9757398	3.659326542
20	14400490	14354736	31.9757398	31.9757399	2.1856E-06
20	14354736	14302787	31.9757399	31.97574	1.92496E-06
20	14302787	14031834	31.97574	32.1531948	0.654928346
20	14031834	13896295	32.1531948	32.5084552	2.62109356
20	13896295	13874810	32.5084552	32.5084553	4.65441E-06
20	13874810	13824405	32.5084553	32.6859102	3.520581292
20	13824405	13706470	32.6859102	33.0411706	3.012340696
20	13706470	13700829	33.0411706	33.0411707	1.77274E-05
20	13700829	13483084	33.0411707	33.3964266	1.631522653
20	13483084	13474231	33.3964266	33.3964267	1.12956E-05
20	13474231	13439535	33.3964267	33.3964268	2.88218E-06
20	13439535	13409201	33.3964268	33.3964269	3.29663E-06
20	13409201	13133160	33.3964269	34.1082827	2.578804598
20	13133160	13074807	34.1082827	34.1082828	1.71371E-06
20	13074807	12994891	34.1082828	34.1082829	1.25131E-06
20	12994891	12768810	34.1082829	34.108283	4.42319E-07
20	12768810	12299509	34.108283	35.3577343	2.662366583
20	12299509	12102091	35.3577343	35.3577344	5.06539E-07
20	12102091	11946427	35.3577344	35.3577345	6.42409E-07
20	11946427	11895628	35.3577345	35.3577346	1.96854E-06
20	11895628	11622967	35.3577346	35.3577347	3.66756E-07
20	11622967	11464550	35.3577347	35.6240606	1.68116995
20	11464550	11375456	35.6240606	35.8903628	2.989002626
20	11375456	10535125	35.8903628	36.7811424	1.060034201
20	10535125	10517200	36.7811424	36.7811425	5.5788E-06
20	10517200	10320790	36.7811425	36.7811426	5.09139E-07
20	10320790	7871117	36.7811426	38.3494433	0.640208183
20	7871117	7797089	38.3494433	38.8215395	6.377265359
20	7797089	7028583	38.8215395	39.2449333	0.550931027
20	7028583	6918301	39.2449333	39.4562513	1.916160389
20	6918301	6904030	39.4562513	39.4562514	7.00722E-06
20	6904030	6755248	39.4562514	40.6042828	7.716198196
20	6755248	6561596	40.6042828	41.0603025	2.354841158
20	6561596	6554044	41.0603025	41.0603026	1.32415E-05
20	6554044	6190282	41.0603026	41.2550431	0.535351411
20	6190282	5570331	41.2550431	43.028036	2.859891991
20	5570331	5084166	43.028036	44.0980081	2.200841484
20	5084166	5062502	44.0980081	44.3198081	10.23818316
20	5062502	4472547	44.3198081	46.7075001	4.047244281
20	4472547	4242633	46.7075001	48.7628269	8.939546091
20	4242633	3995303	48.7628269	49.6534862	3.601096915
20	3995303	3990643	49.6534862	49.6534863	2.14592E-05
20	3990643	3906425	49.6534863	49.8309513	2.10720986
20	3906425	3689909	49.8309513	50.0291059	0.915196106
20	3689909	3632387	50.0291059	50.6173831	10.22699489
20	3632387	3431312	50.6173831	51.2056816	2.925766505
20	3431312	3348641	51.2056816	51.5264241	3.879746223
20	3348641	3091797	51.5264241	52.8013555	4.963835636
20	3091797	2458901	52.8013555	58.5375367	9.063386718
20	2458901	2379659	58.5375367	58.7291162	2.417650993
20	2379659	2342007	58.7291162	58.7291163	2.6559E-06
20	2342007	2296058	58.7291163	58.7291164	2.17633E-06
20	2296058	2284708	58.7291164	58.7291165	8.81057E-06
20	2284708	2125217	58.7291165	61.5671516	3.858232902
20	2125217	1403117	61.5671516	62.5015014	6.399130208
20	1403117	1287239	62.5015014	62.5015015	8.62977E-07
21	1774067	2142656	0.7108028	0.7108029	2.71305E-07
21	2142656	2306628	0.7108029	0.710803	6.0986E-07
21	2306628	2335277	0.710803	0.7108031	3.49052E-06
21	2335277	2364022	0.7108031	0.7108032	3.47887E-06
21	2364022	2806400	0.7108032	1.1788152	1.05794592
21	2806400	2806469	1.1788152	1.1788153	0.001449275
21	2806469	3764501	1.1788153	1.4503469	0.283426441
21	3764501	4290155	1.4503469	2.1983739	1.423040631
21	4290155	4715951	2.1983739	2.4462691	0.582192411
21	4715951	5126726	2.4462691	2.8440085	0.968265839
21	5126726	5261002	2.8440085	3.3773886	3.972266824
21	5261002	5572876	3.3773886	3.3773887	3.20642E-07
21	5572876	5615092	3.3773887	3.3773888	2.36877E-06
21	5615092	5664761	3.3773888	3.3773889	2.01333E-06
21	5664761	6004031	3.3773889	4.3284288	2.803194801
21	6004031	6012768	4.3284288	4.3284289	1.14456E-05
21	6012768	6445371	4.3284289	4.8015896	1.093752702
21	6445371	6597307	4.8015896	4.8015897	6.58172E-07
21	6597307	6780583	4.8015897	4.9790523	0.968280626
21	6780583	6870973	4.9790523	4.9790524	1.10632E-06
21	6870973	6905996	4.9790524	4.9790525	2.85527E-06
21	6905996	7659406	4.9790525	7.6312509	3.520259089
21	7659406	7774755	7.6312509	8.0323375	3.477157149
21	7774755	7996835	8.0323375	8.3876141	1.599768552
21	7996835	8011752	8.3876141	8.3876142	6.70376E-06
21	8011752	8421410	8.3876142	9.704224	3.213924298
21	8421410	8732210	9.704224	11.9028831	7.074192728
21	8732210	9653769	11.9028831	15.9383727	4.37898127
21	9653769	9659705	15.9383727	17.7641719	307.5807278
21	9659705	9691439	17.7641719	18.0541787	9.138677759
21	9691439	9798804	18.0541787	18.6188371	5.259240907
21	9798804	9876135	18.6188371	19.14157	6.759681111
21	9876135	10063486	19.14157	19.7612686	3.307687709
21	10063486	10112147	19.7612686	20.2479623	10.00172006
21	10112147	10170112	20.2479623	20.2479624	1.72518E-06
21	10170112	10177662	20.2479624	20.2479625	1.3245E-05
21	10177662	10314805	20.2479625	21.7671333	11.07727554
21	10314805	10397524	21.7671333	23.279628	18.28473144
21	10397524	10530723	23.279628	24.8943715	12.12278996
21	10530723	10627212	24.8943715	26.0432779	11.90712309
21	10627212	10669784	26.0432779	26.270962	5.34821244
21	10669784	10867764	26.270962	28.6531391	12.03241287
21	10867764	10879336	28.6531391	28.6531392	8.64155E-06
21	10879336	10889160	28.6531392	28.6531393	1.01792E-05
21	10889160	10951338	28.6531393	28.6531394	1.60829E-06
21	10951338	10957081	28.6531394	28.6531395	1.74125E-05
21	10957081	11016181	28.6531395	29.3194534	11.27434687
21	11016181	11139332	29.3194534	30.4342131	9.051974405
21	11139332	11253349	30.4342131	32.7653359	20.44539674
21	11253349	11391822	32.7653359	34.9153612	15.52667524
21	11391822	11623042	34.9153612	36.5989775	7.281447539
21	11623042	15799172	36.5989775	37.6305324	6.820017322
