lg pos fst comparison group fst.outlier gen.pos nnd group2
4 12685233 1 pri_limnetic.pri_benthic para_D TRUE 42.5624986918323 3.12754135052273e-05 para_D
4 12685307 1 pri_limnetic.pri_benthic para_D TRUE 42.5625299672458 3.12754135052273e-05 para_D
4 12754010 1 pri_limnetic.pri_benthic para_D TRUE 42.5915666528418 0.00904239826976294 para_D
4 12775405 1 pri_limnetic.pri_benthic para_D TRUE 42.6006090511116 0.000126369576193497 para_D
4 12775704 1 pri_limnetic.pri_benthic para_D TRUE 42.6007354206878 0.000126369576193497 para_D
4 12866136 1 pri_limnetic.pri_benthic para_D TRUE 42.7518711310181 0.099702395341275 para_D
4 12890754 1 pri_limnetic.pri_benthic para_D TRUE 42.8515735263594 3.64498155036586e-05 para_D
4 12890763 1 pri_limnetic.pri_benthic para_D TRUE 42.8516099761749 8.09995900397098e-06 para_D
4 12890765 1 pri_limnetic.pri_benthic para_D TRUE 42.8516180761339 8.09995900397098e-06 para_D
4 12986135 1 pri_limnetic.pri_benthic para_D TRUE 43.1644575371625 0.163164660614875 para_D
4 13165867 1 pri_limnetic.pri_benthic para_D TRUE 43.3276221977773 0.0503078629995457 para_D
4 13221283 1 pri_limnetic.pri_benthic para_D TRUE 43.3779300607769 0.0116491716834517 para_D
4 13234115 1 pri_limnetic.pri_benthic para_D TRUE 43.3895792324603 5.44693189397094e-06 para_D
4 13234121 1 pri_limnetic.pri_benthic para_D TRUE 43.3895846793922 1.81564396939393e-06 para_D
4 13234123 1 pri_limnetic.pri_benthic para_D TRUE 43.3895864950362 1.81564396939393e-06 para_D
4 13236068 1 pri_limnetic.pri_benthic para_D TRUE 43.3913522087928 1.27095077573358e-05 para_D
4 13236082 1 pri_limnetic.pri_benthic para_D TRUE 43.3913649183005 1.27095077573358e-05 para_D
4 13236096 1 pri_limnetic.pri_benthic para_D TRUE 43.3913776278083 1.81564396939393e-06 para_D
4 13236098 1 pri_limnetic.pri_benthic para_D TRUE 43.3913794434523 1.81564396939393e-06 para_D
4 13236129 1 pri_limnetic.pri_benthic para_D TRUE 43.3914075859337 2.81424814687625e-05 para_D
4 13236168 1 pri_limnetic.pri_benthic para_D TRUE 43.391442990991 3.5405057325022e-05 para_D
4 13822006 1 pri_limnetic.pri_benthic para_D TRUE 43.7463133389114 0.00663122325883592 para_D
4 13834527 1 pri_limnetic.pri_benthic para_D TRUE 43.7529445621702 0.00663122325883592 para_D
4 13921509 1 pri_limnetic.pri_benthic para_D TRUE 43.7990109355829 0.0460663734126854 para_D
4 14428241 1 pri_limnetic.pri_benthic para_D TRUE 44.2841444107432 7.49149794643245e-06 para_D
4 14428262 1 pri_limnetic.pri_benthic para_D TRUE 44.2841519022411 7.49149794643245e-06 para_D
4 14428376 1 pri_limnetic.pri_benthic para_D TRUE 44.2841925703729 4.06681317102198e-05 para_D
4 14453975 1 pri_limnetic.pri_benthic para_D TRUE 44.2933247063705 0.00913213599765328 para_D
4 14605302 1 pri_limnetic.pri_benthic para_D TRUE 44.3473087973161 0.053984090945626 para_D
4 15176017 1 pri_limnetic.pri_benthic para_D TRUE 44.6404005899874 0.0243830856216363 para_D
4 15200767 1 pri_limnetic.pri_benthic para_D TRUE 44.664783675609 1.47776276477884e-05 para_D
4 15200782 1 pri_limnetic.pri_benthic para_D TRUE 44.6647984532366 1.47776276477884e-05 para_D
4 15479940 1 pri_limnetic.pri_benthic para_D TRUE 44.9197677880925 8.18995999907202e-08 para_D
4 15586730 1 pri_limnetic.pri_benthic para_D TRUE 44.9197678699921 3.36797256750287e-12 para_D
4 15586735 1 pri_limnetic.pri_benthic para_D TRUE 44.9197678699954 3.36797256750287e-12 para_D
4 16449452 1 pri_limnetic.pri_benthic para_D TRUE 45.4531714285732 1.81973760504661e-08 para_D
4 16644649 1 pri_limnetic.pri_benthic para_D TRUE 45.4531714467706 1.81973760504661e-08 para_D
4 17332707 1 pri_limnetic.pri_benthic para_D TRUE 45.4531715210675 7.42969064049248e-08 para_D
4 18218492 1 pri_limnetic.pri_benthic para_D TRUE 45.4764500420742 0.011598246663965 para_D
4 18441261 1 pri_limnetic.pri_benthic para_D TRUE 45.4880482887381 0.00168755064267856 para_D
4 18473674 1 pri_limnetic.pri_benthic para_D TRUE 45.4897358393808 1.36407697084451e-05 para_D
4 18473936 1 pri_limnetic.pri_benthic para_D TRUE 45.4897494801505 1.36407697084451e-05 para_D
4 18477265 1 pri_limnetic.pri_benthic para_D TRUE 45.4899228012281 2.29081629044003e-06 para_D
4 18477309 1 pri_limnetic.pri_benthic para_D TRUE 45.4899250920444 2.29081629044003e-06 para_D
4 18508515 1 pri_limnetic.pri_benthic para_D TRUE 45.4915498014313 4.6857606150752e-07 para_D
4 18508524 1 pri_limnetic.pri_benthic para_D TRUE 45.4915502700073 4.6857606150752e-07 para_D
4 18523161 1 pri_limnetic.pri_benthic para_D TRUE 45.4923123308705 0.000762060863138458 para_D
4 19120690 1 pri_limnetic.pri_benthic para_D TRUE 45.5234220846103 0.00698318899980421 para_D
4 19254817 1 pri_limnetic.pri_benthic para_D TRUE 45.5304052736101 7.34102491861677e-06 para_D
4 19254958 1 pri_limnetic.pri_benthic para_D TRUE 45.530412614635 9.89216118796321e-07 para_D
4 19254977 1 pri_limnetic.pri_benthic para_D TRUE 45.5304136038512 9.89216118796321e-07 para_D
4 19268901 1 pri_limnetic.pri_benthic para_D TRUE 45.5311385430777 0.00072493922650807 para_D
4 19568953 1 pri_limnetic.pri_benthic para_D TRUE 45.546760452356 4.78988859953233e-06 para_D
4 19569045 1 pri_limnetic.pri_benthic para_D TRUE 45.5467652422446 3.95686448939614e-06 para_D
4 19569121 1 pri_limnetic.pri_benthic para_D TRUE 45.5467691991091 3.95686448939614e-06 para_D
4 19648437 1 pri_limnetic.pri_benthic para_D TRUE 45.5508987078486 0.000772369536427675 para_D
4 19663272 1 pri_limnetic.pri_benthic para_D TRUE 45.551671077385 0.000772369536427675 para_D
4 20274319 1 pri_limnetic.pri_benthic para_D TRUE 45.5834846323647 4.4775045608958e-06 para_D
4 20274405 1 pri_limnetic.pri_benthic para_D TRUE 45.5834891098693 4.4775045608958e-06 para_D
4 20450367 1 pri_limnetic.pri_benthic para_D TRUE 45.592650396581 0.000187326295382206 para_D
4 20453965 1 pri_limnetic.pri_benthic para_D TRUE 45.5928377228764 0.000187326295382206 para_D
4 20475880 1 pri_limnetic.pri_benthic para_D TRUE 45.5939787055789 0.00114098270244511 para_D
4 20583118 1 pri_limnetic.pri_benthic para_D TRUE 45.5995619455079 0.00558323992903098 para_D
4 20703287 1 pri_limnetic.pri_benthic para_D TRUE 45.605818425105 0.00223323349480609 para_D
4 20746181 1 pri_limnetic.pri_benthic para_D TRUE 45.6080516585998 0.000142811569830315 para_D
4 20748924 1 pri_limnetic.pri_benthic para_D TRUE 45.6081944701696 5.20640064394229e-07 para_D
4 20748934 1 pri_limnetic.pri_benthic para_D TRUE 45.6081949908097 5.20640064394229e-07 para_D
4 20749065 1 pri_limnetic.pri_benthic para_D TRUE 45.6082018111945 2.65526433196328e-06 para_D
4 20749116 1 pri_limnetic.pri_benthic para_D TRUE 45.6082044664589 5.20640064394229e-07 para_D
4 20749126 1 pri_limnetic.pri_benthic para_D TRUE 45.6082049870989 5.20640064394229e-07 para_D
4 20754417 1 pri_limnetic.pri_benthic para_D TRUE 45.6084804577573 0.000275470658394283 para_D
4 20981858 1 pri_limnetic.pri_benthic para_D TRUE 45.6203219474597 0.0118414897023342 para_D
4 21244609 1 pri_limnetic.pri_benthic para_D TRUE 45.6340018172315 2.2387522804479e-06 para_D
4 21244652 1 pri_limnetic.pri_benthic para_D TRUE 45.6340040559838 2.2387522804479e-06 para_D
4 21498601 1 pri_limnetic.pri_benthic para_D TRUE 45.6472256583704 0.00783542472220233 para_D
4 21649097 1 pri_limnetic.pri_benthic para_D TRUE 45.6550610830926 0.0010229015356984 para_D
4 21668744 1 pri_limnetic.pri_benthic para_D TRUE 45.6560839846283 4.16512051515383e-07 para_D
4 21668752 1 pri_limnetic.pri_benthic para_D TRUE 45.6560844011404 4.16512051515383e-07 para_D
4 21668817 1 pri_limnetic.pri_benthic para_D TRUE 45.6560877853008 3.3841604221152e-06 para_D
4 21714294 1 pri_limnetic.pri_benthic para_D TRUE 45.6584555001244 8.33024103030766e-07 para_D
4 21714310 1 pri_limnetic.pri_benthic para_D TRUE 45.6584563331485 2.60320028644401e-07 para_D
4 21714315 1 pri_limnetic.pri_benthic para_D TRUE 45.6584565934685 2.60320028644401e-07 para_D
4 21714320 1 pri_limnetic.pri_benthic para_D TRUE 45.6584568537886 2.60320035749828e-07 para_D
4 21714334 1 pri_limnetic.pri_benthic para_D TRUE 45.6584575826846 7.2889609015192e-07 para_D
4 21714362 1 pri_limnetic.pri_benthic para_D TRUE 45.6584590404768 7.80960100144057e-07 para_D
4 21714377 1 pri_limnetic.pri_benthic para_D TRUE 45.6584598214369 4.16512051515383e-07 para_D
4 21714385 1 pri_limnetic.pri_benthic para_D TRUE 45.658460237949 4.16512051515383e-07 para_D
4 21714571 1 pri_limnetic.pri_benthic para_D TRUE 45.6584699218542 9.68390520483808e-06 para_D
4 21754390 1 pri_limnetic.pri_benthic para_D TRUE 45.660543058529 0.00207313667482367 para_D
4 21850513 1 pri_limnetic.pri_benthic para_D TRUE 45.6655476070258 0.00500454849678533 para_D
4 21974870 1 pri_limnetic.pri_benthic para_D TRUE 45.6720221306821 0.00129988205028297 para_D
4 21999837 1 pri_limnetic.pri_benthic para_D TRUE 45.6733220127324 0.00129988205028297 para_D
4 22044529 1 pri_limnetic.pri_benthic para_D TRUE 45.6756488573109 0.00232684457849075 para_D
4 22155318 1 pri_limnetic.pri_benthic para_D TRUE 45.681416976527 1.04128012878846e-07 para_D
4 22155320 1 pri_limnetic.pri_benthic para_D TRUE 45.681417080655 1.04128012878846e-07 para_D
4 22155328 1 pri_limnetic.pri_benthic para_D TRUE 45.681417497167 4.16512051515383e-07 para_D
4 22176025 1 pri_limnetic.pri_benthic para_D TRUE 45.6824950659096 0.00107756874252374 para_D
4 22485064 1 pri_limnetic.pri_benthic para_D TRUE 45.6985848744143 0.004698724522612 para_D
4 22575313 1 pri_limnetic.pri_benthic para_D TRUE 45.7032835989369 0.004698724522612 para_D
4 23405621 1 pri_limnetic.pri_benthic para_D TRUE 45.7465127600458 0.0200473498307829 para_D
4 23790673 1 pri_limnetic.pri_benthic para_D TRUE 45.7665601098766 0.00927879517439578 para_D
4 23968892 1 pri_limnetic.pri_benthic para_D TRUE 45.7758389050509 3.17590439635751e-06 para_D
4 23968953 1 pri_limnetic.pri_benthic para_D TRUE 45.7758420809553 3.17590439635751e-06 para_D
4 24093168 1 pri_limnetic.pri_benthic para_D TRUE 45.7823092115227 0.000559531877854624 para_D
4 24103915 1 pri_limnetic.pri_benthic para_D TRUE 45.7828687434006 1.30160016453829e-06 para_D
4 24103940 1 pri_limnetic.pri_benthic para_D TRUE 45.7828700450007 1.30160016453829e-06 para_D
4 24209674 1 pri_limnetic.pri_benthic para_D TRUE 45.788374980664 1.19747215165944e-06 para_D
4 24209697 1 pri_limnetic.pri_benthic para_D TRUE 45.7883761781361 2.08256025757692e-07 para_D
4 24209701 1 pri_limnetic.pri_benthic para_D TRUE 45.7883763863922 2.08256025757692e-07 para_D
4 24209723 1 pri_limnetic.pri_benthic para_D TRUE 45.7883775318003 1.1454081416673e-06 para_D
4 24209880 1 pri_limnetic.pri_benthic para_D TRUE 45.7883857058493 8.17404902164753e-06 para_D
4 24231135 1 pri_limnetic.pri_benthic para_D TRUE 45.7894923263075 1.50985619029598e-06 para_D
4 24231164 1 pri_limnetic.pri_benthic para_D TRUE 45.7894938361637 1.50985619029598e-06 para_D
4 24399175 1 pri_limnetic.pri_benthic para_D TRUE 45.7982411619597 7.80960100144057e-07 para_D
4 24399190 1 pri_limnetic.pri_benthic para_D TRUE 45.7982419429198 7.80960100144057e-07 para_D
4 24449079 1 pri_limnetic.pri_benthic para_D TRUE 45.8008393641401 2.44700830620559e-06 para_D
4 24449126 1 pri_limnetic.pri_benthic para_D TRUE 45.8008418111484 2.44700830620559e-06 para_D
4 24449176 1 pri_limnetic.pri_benthic para_D TRUE 45.8008444143487 2.60320032197114e-06 para_D
4 24452642 1 pri_limnetic.pri_benthic para_D TRUE 45.8010248681953 3.12384038636537e-07 para_D
4 24452648 1 pri_limnetic.pri_benthic para_D TRUE 45.8010251805793 3.12384038636537e-07 para_D
4 24452792 1 pri_limnetic.pri_benthic para_D TRUE 45.8010326777962 9.37152115909612e-07 para_D
4 24452810 1 pri_limnetic.pri_benthic para_D TRUE 45.8010336149483 9.37152115909612e-07 para_D
4 24492876 1 pri_limnetic.pri_benthic para_D TRUE 45.8031196114328 0.00142249278558637 para_D
4 24520198 1 pri_limnetic.pri_benthic para_D TRUE 45.8045421042184 1.49423698658779e-05 para_D
4 24520485 1 pri_limnetic.pri_benthic para_D TRUE 45.8045570465882 1.49423698658779e-05 para_D
4 24532478 1 pri_limnetic.pri_benthic para_D TRUE 45.8051814502182 6.76832080159784e-07 para_D
4 24532491 1 pri_limnetic.pri_benthic para_D TRUE 45.8051821270503 6.76832080159784e-07 para_D
4 24703785 1 pri_limnetic.pri_benthic para_D TRUE 45.8141003789796 4.21718453225139e-06 para_D
4 24703866 1 pri_limnetic.pri_benthic para_D TRUE 45.8141045961642 4.21718453225139e-06 para_D
4 24713218 1 pri_limnetic.pri_benthic para_D TRUE 45.814591498753 0.000486902588782812 para_D
4 24805640 1 pri_limnetic.pri_benthic para_D TRUE 45.8194033583617 1.40572817741713e-06 para_D
4 24805667 1 pri_limnetic.pri_benthic para_D TRUE 45.8194047640899 6.76832087265211e-07 para_D
4 24805680 1 pri_limnetic.pri_benthic para_D TRUE 45.819405440922 6.76832087265211e-07 para_D
4 24822871 1 pri_limnetic.pri_benthic para_D TRUE 45.8203004732577 0.000895032335733958 para_D
4 24841572 1 pri_limnetic.pri_benthic para_D TRUE 45.8212741222432 0.000570881831272629 para_D
4 24852537 1 pri_limnetic.pri_benthic para_D TRUE 45.8218450040745 0.000570881831272629 para_D
4 25682017 1 pri_limnetic.pri_benthic para_D TRUE 45.865031056186 0.00908928219073601 para_D
4 25856596 1 pri_limnetic.pri_benthic para_D TRUE 45.8741203383768 6.61212882846485e-06 para_D
4 25856723 1 pri_limnetic.pri_benthic para_D TRUE 45.8741269505056 6.61212882846485e-06 para_D
4 25861929 1 pri_limnetic.pri_benthic para_D TRUE 45.8743979957234 5.20640028867092e-08 para_D
4 25861930 1 pri_limnetic.pri_benthic para_D TRUE 45.8743980477874 5.20640028867092e-08 para_D
4 25861977 1 pri_limnetic.pri_benthic para_D TRUE 45.8744004947957 1.92636824181136e-06 para_D
4 25862014 1 pri_limnetic.pri_benthic para_D TRUE 45.874402421164 2.08256025757692e-07 para_D
4 25862018 1 pri_limnetic.pri_benthic para_D TRUE 45.87440262942 2.08256025757692e-07 para_D
4 25862033 1 pri_limnetic.pri_benthic para_D TRUE 45.8744034103801 7.80960100144057e-07 para_D
4 25869906 1 pri_limnetic.pri_benthic para_D TRUE 45.8748133103033 4.94608062240331e-06 para_D
4 25870001 1 pri_limnetic.pri_benthic para_D TRUE 45.8748182563839 4.94608062240331e-06 para_D
4 25906298 1 pri_limnetic.pri_benthic para_D TRUE 45.8767080236278 9.62142840137403e-05 para_D
4 25908146 1 pri_limnetic.pri_benthic para_D TRUE 45.8768042379118 2.70732833484999e-06 para_D
4 25908198 1 pri_limnetic.pri_benthic para_D TRUE 45.8768069452402 2.70732833484999e-06 para_D
4 25908341 1 pri_limnetic.pri_benthic para_D TRUE 45.8768143903931 7.44515293149561e-06 para_D
4 25911924 1 pri_limnetic.pri_benthic para_D TRUE 45.8770009357284 2.55113631908443e-06 para_D
4 25911973 1 pri_limnetic.pri_benthic para_D TRUE 45.8770034868647 2.55113631908443e-06 para_D
4 25913075 1 pri_limnetic.pri_benthic para_D TRUE 45.8770608613999 7.2889609015192e-07 para_D
4 25913089 1 pri_limnetic.pri_benthic para_D TRUE 45.877061590296 7.2889609015192e-07 para_D
4 26277151 1 pri_limnetic.pri_benthic para_D TRUE 45.8960161166303 0.00294031476708057 para_D
4 26333626 1 pri_limnetic.pri_benthic para_D TRUE 45.8989564313974 0.000228560988531967 para_D
4 26338016 1 pri_limnetic.pri_benthic para_D TRUE 45.8991849923859 3.12384038636537e-06 para_D
4 26338076 1 pri_limnetic.pri_benthic para_D TRUE 45.8991881162263 3.12384038636537e-06 para_D
4 27323471 1 pri_limnetic.pri_benthic para_D TRUE 45.9504917279112 0.0307748780500461 para_D
4 27914568 1 pri_limnetic.pri_benthic para_D TRUE 45.9812666059613 0.0307748780500461 para_D
4 28124042 1 pri_limnetic.pri_benthic para_D TRUE 50.5979814583649 4.61671485240359 para_D
